fetched_at,fetch_run_id,source,device_id,record_index,record_time,tempf__tempf,tempf__sendible_temp,tempf__drew_temp,humidity__humidity,vpd__vpd,so_uv__solarradiation,so_uv__uv,rain__rainratein,rain__hourlyrainin,rain__last24hrainin,rain__dailyrainin,rain_statistcs__weeklyrainin,rain_statistcs__monthlyrainin,rain_statistcs__yearlyrainin,wind_speed__windspeedmph,wind_speed__windgustmph,winddir__winddir,pressure__baromrelin,pressure__baromabsin,tempinf__tempinf,tempinf__sendible_tempin,tempinf__drew_tempin,humidityin__humidityin
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,119,2026-05-29 09:50,76.1,76.1,73.3,91,0.278,58.2,1,0.21,0.07,-,0.11,0.77,4.24,4.24,2.1,7.6,41,29.91,29.92,78.8,78.8,72.8,82
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,120,2026-05-29 09:55,75.9,75.9,73.4,92,0.244,62.2,1,0.35,0.11,-,0.14,0.80,4.28,4.28,1.3,4.9,145,29.91,29.91,78.6,78.6,72.7,82
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,121,2026-05-29 10:00,75.9,75.9,73.4,92,0.244,80.2,1,0.42,0.02,-,0.18,0.84,4.31,4.31,0.0,0.0,274,29.91,29.91,78.6,78.6,73.0,83
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,122,2026-05-29 10:05,75.9,75.9,73.4,92,0.244,69.4,1,0.42,0.04,-,0.19,0.85,4.32,4.32,0.0,0.0,298,29.91,29.91,78.6,78.6,73.0,83
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,123,2026-05-29 10:10,75.9,75.9,73.4,92,0.244,103.2,1,0.21,0.05,-,0.20,0.86,4.33,4.33,0.1,2.5,332,29.90,29.91,78.7,78.7,73.1,83
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,124,2026-05-29 10:15,75.9,75.9,73.5,92,0.232,117.8,1,0.14,0.05,-,0.20,0.86,4.33,4.33,1.4,4.9,33,29.90,29.91,78.8,78.8,73.2,83
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,125,2026-05-29 10:20,76.0,76.0,73.8,93,0.215,122.7,1,0.07,0.06,-,0.21,0.87,4.35,4.35,0.6,2.5,12,29.89,29.89,78.6,78.6,73.0,83
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,126,2026-05-29 10:25,76.1,76.1,73.9,93,0.217,126.4,1,0.07,0.06,-,0.21,0.87,4.35,4.35,1.4,4.9,131,29.89,29.89,78.6,78.6,73.0,83
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,127,2026-05-29 10:30,76.1,76.1,73.9,93,0.217,132.5,1,0.07,0.06,-,0.21,0.87,4.35,4.35,2.9,4.9,111,29.89,29.89,78.8,78.8,73.2,83
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,128,2026-05-29 10:35,76.1,76.1,73.8,93,0.229,134.8,2,0.00,0.06,-,0.21,0.87,4.35,4.35,1.4,2.5,130,29.88,29.89,78.8,78.8,73.2,83
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,129,2026-05-29 10:40,76.1,76.1,73.6,92,0.247,133.9,2,0.00,0.06,-,0.21,0.87,4.35,4.35,1.7,4.9,116,29.88,29.88,79.0,79.0,73.4,83
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,130,2026-05-29 10:45,76.1,76.1,73.6,92,0.247,129.9,1,0.00,0.06,-,0.21,0.87,4.35,4.35,2.0,4.9,118,29.88,29.88,78.9,78.9,73.3,83
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,131,2026-05-29 10:50,76.1,76.1,73.6,92,0.247,134.0,2,0.00,0.06,-,0.21,0.87,4.35,4.35,0.6,2.5,112,29.87,29.88,78.8,78.8,73.2,83
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,132,2026-05-29 10:55,76.4,76.4,74.0,92,0.235,144.6,2,0.00,0.06,-,0.21,0.87,4.35,4.35,0.5,2.5,119,29.87,29.87,78.8,78.8,73.2,83
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,133,2026-05-29 11:00,76.5,76.5,73.9,92,0.263,162.8,2,0.00,0.00,-,0.21,0.87,4.35,4.35,0.6,2.5,103,29.87,29.87,79.0,79.0,73.4,83
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,134,2026-05-29 11:05,76.7,76.7,74.1,92,0.257,194.9,2,0.00,0.00,-,0.21,0.87,4.35,4.35,0.3,2.5,158,29.87,29.87,79.0,79.0,73.4,83
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,135,2026-05-29 11:10,77.0,77.0,74.1,91,0.292,214.1,2,0.00,0.00,-,0.21,0.87,4.35,4.35,0.9,2.5,123,29.86,29.87,79.2,79.2,73.6,83
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,136,2026-05-29 11:15,77.2,77.2,74.0,90,0.312,220.5,2,0.00,0.00,-,0.21,0.87,4.35,4.35,0.7,2.5,101,29.86,29.87,79.3,79.3,73.7,83
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,137,2026-05-29 11:20,77.4,77.4,74.1,90,0.334,224.1,2,0.00,0.00,-,0.21,0.87,4.35,4.35,0.1,2.5,113,29.86,29.86,79.5,79.5,73.7,82
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,138,2026-05-29 11:25,77.8,77.8,74.4,89,0.345,232.6,3,0.00,0.00,-,0.21,0.87,4.35,4.35,0.2,2.5,95,29.85,29.85,79.7,79.7,73.7,82
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,139,2026-05-29 11:30,78.1,78.1,74.3,88,0.387,244.5,3,0.00,0.00,-,0.21,0.87,4.35,4.35,0.0,0.0,122,29.85,29.85,79.9,79.9,73.9,82
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,140,2026-05-29 11:35,78.6,78.6,74.7,88,0.401,259.6,3,0.00,0.00,-,0.21,0.87,4.35,4.35,0.0,0.0,8,29.84,29.84,80.1,84.7,74.1,82
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,141,2026-05-29 11:40,79.0,79.0,74.9,87,0.434,276.4,3,0.00,0.00,-,0.21,0.87,4.35,4.35,0.0,0.0,237,29.83,29.84,80.2,84.9,74.2,82
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,142,2026-05-29 11:45,79.3,79.3,74.5,86,0.496,289.7,3,0.00,0.00,-,0.21,0.87,4.35,4.35,0.4,2.5,3,29.83,29.83,80.2,85.0,74.2,82
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,143,2026-05-29 11:50,79.2,79.2,74.7,86,0.484,309.6,4,0.00,0.00,-,0.21,0.87,4.35,4.35,0.4,2.5,130,29.83,29.83,80.3,85.1,74.1,81
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,144,2026-05-29 11:55,79.7,79.7,74.7,85,0.526,336.5,4,0.00,0.00,-,0.21,0.87,4.35,4.35,0.0,2.5,169,29.83,29.84,80.5,85.5,74.2,81
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,145,2026-05-29 12:00,80.5,85.8,75.0,83,0.589,366.0,4,0.00,0.00,-,0.21,0.87,4.35,4.35,0.2,2.5,219,29.83,29.84,80.7,85.9,74.3,81
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,146,2026-05-29 12:05,81.3,87.3,74.8,81,0.702,394.6,5,0.00,0.00,-,0.21,0.87,4.35,4.35,0.2,2.5,223,29.83,29.83,80.8,86.3,74.5,81
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,147,2026-05-29 12:10,81.9,88.5,74.9,79,0.765,437.5,5,0.00,0.00,-,0.21,0.87,4.35,4.35,0.0,0.0,207,29.82,29.83,81.1,86.9,74.7,81
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,148,2026-05-29 12:15,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,149,2026-05-29 12:20,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,150,2026-05-29 12:25,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,151,2026-05-29 12:30,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,152,2026-05-29 12:35,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,153,2026-05-29 12:40,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,154,2026-05-29 12:45,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,155,2026-05-29 12:50,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,156,2026-05-29 12:55,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,157,2026-05-29 13:00,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,158,2026-05-29 13:05,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,159,2026-05-29 13:10,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,160,2026-05-29 13:15,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,161,2026-05-29 13:20,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,162,2026-05-29 13:25,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,163,2026-05-29 13:30,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,164,2026-05-29 13:35,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,165,2026-05-29 13:40,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,166,2026-05-29 13:45,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,167,2026-05-29 13:50,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,168,2026-05-29 13:55,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,169,2026-05-29 14:00,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,170,2026-05-29 14:05,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,171,2026-05-29 14:10,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,172,2026-05-29 14:15,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,173,2026-05-29 14:20,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,174,2026-05-29 14:25,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,175,2026-05-29 14:30,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,176,2026-05-29 14:35,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,177,2026-05-29 14:40,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,178,2026-05-29 14:45,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,179,2026-05-29 14:50,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,180,2026-05-29 14:55,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,181,2026-05-29 15:00,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,182,2026-05-29 15:05,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,183,2026-05-29 15:10,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,184,2026-05-29 15:15,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,185,2026-05-29 15:20,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,186,2026-05-29 15:25,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,187,2026-05-29 15:30,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,188,2026-05-29 15:35,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,189,2026-05-29 15:40,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,190,2026-05-29 15:45,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,191,2026-05-29 15:50,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,192,2026-05-29 15:55,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,193,2026-05-29 16:00,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,194,2026-05-29 16:05,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,195,2026-05-29 16:10,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,196,2026-05-29 16:15,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,197,2026-05-29 16:20,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,198,2026-05-29 16:25,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,199,2026-05-29 16:30,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,200,2026-05-29 16:35,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,201,2026-05-29 16:40,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,202,2026-05-29 16:45,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,203,2026-05-29 16:50,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,204,2026-05-29 16:55,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,205,2026-05-29 17:00,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,206,2026-05-29 17:05,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,207,2026-05-29 17:10,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,208,2026-05-29 17:15,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,209,2026-05-29 17:20,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,210,2026-05-29 17:25,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,211,2026-05-29 17:30,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,212,2026-05-29 17:35,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,213,2026-05-29 17:40,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,214,2026-05-29 17:45,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,215,2026-05-29 17:50,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,216,2026-05-29 17:55,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,217,2026-05-29 18:00,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,218,2026-05-29 18:05,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,219,2026-05-29 18:10,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,220,2026-05-29 18:15,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,221,2026-05-29 18:20,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,222,2026-05-29 18:25,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,223,2026-05-29 18:30,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,224,2026-05-29 18:35,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,225,2026-05-29 18:40,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,226,2026-05-29 18:45,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,227,2026-05-29 18:50,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,228,2026-05-29 18:55,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,229,2026-05-29 19:00,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,230,2026-05-29 19:05,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,231,2026-05-29 19:10,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,232,2026-05-29 19:15,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,233,2026-05-29 19:20,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,234,2026-05-29 19:25,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,235,2026-05-29 19:30,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,236,2026-05-29 19:35,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,237,2026-05-29 19:40,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,238,2026-05-29 19:45,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,239,2026-05-29 19:50,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,240,2026-05-29 19:55,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,241,2026-05-29 20:00,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,242,2026-05-29 20:05,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,243,2026-05-29 20:10,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,244,2026-05-29 20:15,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,245,2026-05-29 20:20,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,246,2026-05-29 20:25,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,247,2026-05-29 20:30,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,248,2026-05-29 20:35,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,249,2026-05-29 20:40,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,250,2026-05-29 20:45,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,251,2026-05-29 20:50,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,252,2026-05-29 20:55,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,253,2026-05-29 21:00,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,254,2026-05-29 21:05,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,255,2026-05-29 21:10,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,256,2026-05-29 21:15,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,257,2026-05-29 21:20,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,258,2026-05-29 21:25,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,259,2026-05-29 21:30,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,260,2026-05-29 21:35,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,261,2026-05-29 21:40,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,262,2026-05-29 21:45,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,263,2026-05-29 21:50,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,264,2026-05-29 21:55,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,265,2026-05-29 22:00,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,266,2026-05-29 22:05,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,267,2026-05-29 22:10,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,268,2026-05-29 22:15,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,269,2026-05-29 22:20,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,270,2026-05-29 22:25,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,271,2026-05-29 22:30,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,272,2026-05-29 22:35,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,273,2026-05-29 22:40,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,274,2026-05-29 22:45,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,275,2026-05-29 22:50,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,276,2026-05-29 22:55,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,277,2026-05-29 23:00,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,278,2026-05-29 23:05,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,279,2026-05-29 23:10,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,280,2026-05-29 23:15,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,281,2026-05-29 23:20,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,282,2026-05-29 23:25,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,283,2026-05-29 23:30,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,284,2026-05-29 23:35,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,285,2026-05-29 23:40,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,286,2026-05-29 23:45,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29 05:19:31,2026-05-29 05:19:31,ecowitt,323414,287,2026-05-29 23:50,,,,,,,,,,,,,,,,,,,,,,,
